,0,1,2,3,4,5,6,7
85,0.023890486428723316,1.0636299491408994,0.00952079424045585,0.0015930877162285953,0.005560660183394024,0.0011389250579921446,0.0024584597623420303,0.0008018719675069832
86,0.02375249415920017,1.057642795733653,0.009464951139397878,0.0015839637718963072,0.005528176285967574,0.0011323544155126572,0.0024438602486324215,0.0007973244866620727
87,0.023616865739568033,1.0517556220098974,0.009410079273969831,0.0015749948172596876,0.005496255104095562,0.0011258961977478796,0.002429517780251865,0.0007928535059418691
88,0.023483534442386947,1.045965675985531,0.009356150813466123,0.0015661765133811478,0.005464880576723257,0.001119547234831503,0.0024154249019140194,0.0007884569042477011
89,0.023352436147829395,1.0402703105714397,0.009303139031017338,0.00155750468949678,0.005434037277336471,0.0011133044806285676,0.00240157445758649,0.00078413264191376
90,0.023223509214109813,1.0346669784883216,0.009251018247930926,0.0015489753347274699,0.005403710382089019,0.0011071650065943273,0.0023879595752218544,0.0007798787567310913
91,0.023096694355697153,1.0291532274796038,0.009199763781424071,0.001540584590283925,0.005373885639865308,0.00110112599600159,0.0023745736524302197,0.0007756933602063121
92,0.022971934528764056,1.023726695802025,0.009149351895507179,0.0015323287421312162,0.00534454934414068,0.0010951847385106824,0.002361410343025464,0.0007715746340388518
93,0.022849174823369754,1.018385107975042,0.009099759754795874,0.0015242042140811499,0.005315688306513333,0.001089338625058267,0.002348463544382879,0.0007675208268017893
94,0.022728362361913928,1.013126270771689,0.00905096538104745,0.0015162075612832986,0.005287289831791704,0.0010835851430431116,0.002335727385551018,0.0007635302508125245
95,0.02260944620343499,1.0079480694348457,0.00900294761223379,0.001508335464087778,0.0052593416945304365,0.0010779218717886425,0.002323196216065137,0.000759601279180588
96,0.022492377253359265,1.0028484641040853,0.008955686063977706,0.0015005847222549326,0.00523183211691642,0.0010723464782636618,0.0023108645954138187,0.0007557323430208543
97,0.022377108178338077,0.9978254864393943,0.008909161093193051,0.0014929522494890005,0.005204749747914052,0.0010668567130440554,0.0022987272831141753,0.0007519219288213227
98,0.02226359332583702,0.9928772364290688,0.008863353763781308,0.0014854350682745388,0.005178083643585851,0.0010614504064996061,0.0022867792293545155,0.0007481685759554297
99,0.022151788648167317,0.9880018793700326,0.00881824581424859,0.0014780303049959987,0.0051518232485109235,0.0010561254651912393,0.002275015566166514,0.0007444708743296113
